tp_c,chi,pyroxenite_frac,h_km,fbar,pbar_gpa,vp_bulk_km_s,v_lc_theory_km_s,bulk_in_bounds,h_match_km,vlc_match_km_s,feasible
1325.0,1.0,0.0,22.62273675891253,0.5872060885631426,0.9384633203037083,7.403037830645906,7.549071280394346,False,-7.377263241087469,0.5490712803943456,False
1325.0,2.0,0.0,24.634358960583448,0.5872060885631426,0.9384633203037083,7.403037830645906,7.549071280394346,False,-5.365641039416552,0.5490712803943456,False
1325.0,4.0,0.0,27.80152794918732,0.5872060885631426,0.9384633203037083,7.403037830645906,7.549071280394346,False,-2.198472050812679,0.5490712803943456,False
1325.0,6.0,0.0,30.135655747012986,0.5872060885631426,0.9384633203037083,7.403037830645906,7.549071280394346,False,0.13565574701298644,0.5490712803943456,False
1325.0,8.0,0.0,31.986278460446616,0.5872060885631426,0.9384633203037083,7.403037830645906,7.549071280394346,False,1.9862784604466164,0.5490712803943456,False
1325.0,10.0,0.0,33.569733683492124,0.5872060885631426,0.9384633203037083,7.403037830645906,7.549071280394346,False,3.5697336834921245,0.5490712803943456,False
1325.0,12.0,0.0,34.77550056434111,0.5872060885631426,0.9384633203037083,7.403037830645906,7.549071280394346,False,4.775500564341108,0.5490712803943456,False
1325.0,16.0,0.0,36.557300368278796,0.5872060885631426,0.9384633203037083,7.403037830645906,7.549071280394346,False,6.557300368278796,0.5490712803943456,False
1350.0,1.0,0.0,26.524591901459615,0.6361230898185193,1.0168722400441765,7.4128995771730235,7.558815913048454,False,-3.4754080985403846,0.5588159130484538,False
1350.0,2.0,0.0,28.453040461111545,0.6361230898185193,1.0168722400441765,7.4128995771730235,7.558815913048454,False,-1.546959538888455,0.5588159130484538,False
1350.0,4.0,0.0,31.822189172873426,0.6361230898185193,1.0168722400441765,7.4128995771730235,7.558815913048454,False,1.8221891728734256,0.5588159130484538,False
1350.0,6.0,0.0,34.21836057648933,0.6361230898185193,1.0168722400441765,7.4128995771730235,7.558815913048454,False,4.2183605764893315,0.5588159130484538,False
1350.0,8.0,0.0,36.1960396260927,0.6361230898185193,1.0168722400441765,7.4128995771730235,7.558815913048454,False,6.196039626092698,0.5588159130484538,False
1350.0,10.0,0.0,37.73836668528976,0.6361230898185193,1.0168722400441765,7.4128995771730235,7.558815913048454,False,7.738366685289762,0.5588159130484538,False
1350.0,12.0,0.0,38.89933874934745,0.6361230898185193,1.0168722400441765,7.4128995771730235,7.558815913048454,False,8.89933874934745,0.5588159130484538,False
1350.0,16.0,0.0,40.97274883934016,0.6361230898185193,1.0168722400441765,7.4128995771730235,7.558815913048454,False,10.972748839340163,0.5588159130484538,False
1375.0,1.0,0.0,30.76377735512529,0.6753168238469659,1.0974518002942204,7.419645308126753,7.5654815345939666,False,0.7637773551252884,0.5654815345939666,False
1375.0,2.0,0.0,32.656142800442986,0.6753168238469659,1.0974518002942204,7.419645308126753,7.5654815345939666,False,2.6561428004429857,0.5654815345939666,False
1375.0,4.0,0.0,36.15248084492716,0.6753168238469659,1.0974518002942204,7.419645308126753,7.5654815345939666,False,6.152480844927162,0.5654815345939666,False
